pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,month,day
SL,2026-09-08,91.5,-2.22,5.22,"Misiorowski, Jacob",621438,694819,field_out,hit_into_play,,,,,6,"Tyrone Taylor grounds out, third baseman Joey Ortiz to first baseman Andrew Vaughn.",R,R,R,MIL,CHC,X,5,ground_ball,0,1,2026,0.17,0.23,0.626188724977742,2.6814061147679733,,,,0,5,Top,106.71,172.46,,,,,6.914625311483826,-133.2867195860572,-0.9260542782385964,0.663315091956812,25.572511150718366,-29.44149216937869,3.231414042,1.630807087,2,82.7,-51,94.4,2604,7.7,823738,661388,683734,668930,687401,806198,694192,669003,800325,52.79,0.235,0.212,0.0,1,0,0,2,34,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,120,0.026,-0.219,66.5,7.2,,0.238,0.219,88.0,0,0,0.504,0.496,24,32,24,32,2,1,6,1,,3,2.46,-0.17,-0.17,33.8,15.499943916922575,9.07173407522555,24.72295510480244,42.74311086250477,21.43177991133113,9,8
FC,2026-09-08,93.2,-2.15,5.22,"Misiorowski, Jacob",621438,694819,,called_strike,,,,,4,,R,R,R,MIL,CHC,S,,,0,0,2026,0.03,0.4,-0.3538279413973049,2.662321199586745,,,,0,5,Top,,,,,,,4.6039712775148685,-135.77905105327017,-1.580584417590205,-0.5921435928901699,28.965551711342407,-27.051749687849576,3.231414042,1.630807087,,,,95.8,2480,7.6,823738,661388,683734,668930,687401,806198,694192,669003,800325,52.86,,,,,,,,34,1,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,188,0.004,-0.042,,,,,0.042,,0,0,0.5,0.5,24,32,24,32,2,1,6,1,,3,2.21,-0.03,-0.03,30.6,,,,,,9,8
FF,2026-09-08,95.2,1.45,5.95,"Peterson, David",669003,656849,strikeout,swinging_strike,,,,,12,Garrett Mitchell strikes out swinging.,R,L,L,MIL,CHC,S,2,,1,2,2026,0.27,1.16,0.0205715072215764,3.564616370442116,,800325,687401,2,4,Bot,,,,,,,-4.382749843679376,-138.64020788473186,-3.172521425140224,4.420481362407212,28.770333709609645,-16.68044893460553,3.292847769,1.661811024,,,,96.9,2247,7.1,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.44,,0.0,0.0,1,0,0,,33,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,146,-0.037,-0.207,75.9,6.1,0.1,,0.207,,0,0,0.537,0.537,30,27,31,28,2,1,6,1,,1,1.34,0.27,0.27,35.1,4.8136402501968805,22.213390241561285,22.969712767264102,37.31223323557685,18.136199205246303,9,8
SI,2026-09-08,92.5,1.39,6.01,"Peterson, David",669003,656849,,foul,,,,,5,,R,L,L,MIL,CHC,S,,,1,1,2026,1.07,0.59,-0.0292270908392671,2.2307772297945,,800325,687401,2,4,Bot,,,,,,,-6.05693088307089,-134.47609432028895,-4.944300508395235,14.300420480139566,30.72635155381702,-24.07830233845425,3.292847769,1.661811024,325,96.0,31,93.8,2174,7.2,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.25,,,,,,,,33,3,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,149,-0.013,-0.062,77.5,7.1,,,0.062,96.0,0,0,0.55,0.55,30,27,31,28,2,1,6,1,,1,2.09,1.07,1.07,40.8,2.828283203229798,10.030645880959453,34.11084484415966,37.29943622890293,21.397915115249592,9,8
SL,2026-09-08,87.1,1.4,5.85,"Peterson, David",669003,656849,,ball,,,,,13,,R,L,L,MIL,CHC,B,,,0,1,2026,-0.11,0.28,-1.1126880985706356,1.356901982856651,,800325,687401,2,4,Bot,,,,,,,-5.8156014636417215,-126.80482231783304,-5.05940603203531,-0.0631385845770276,24.570594858931617,-28.337702594373145,3.292847769,1.661811024,,,,88.6,2285,7.1,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.42,,,,,,,,33,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,170,0.005,0.019,,,,,-0.019,,0,0,0.545,0.545,30,27,31,28,2,1,6,1,,1,2.71,-0.11,-0.11,34.7,,,,,,9,8
SI,2026-09-08,93.4,1.5,5.95,"Peterson, David",669003,656849,,swinging_strike,,,,,9,,R,L,L,MIL,CHC,S,,,0,0,2026,1.33,0.55,0.3808529371940847,1.6065925291698513,,800325,687401,2,4,Bot,,,,,,,-5.931143900394208,-135.66706173844574,-6.412668733159322,17.699752362696152,34.36061193130883,-24.016125453292624,3.292847769,1.661811024,,,,94.3,2174,7.3,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.23,,,,,,,,33,1,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,142,-0.008,-0.034,79.4,7.6,1.997044944,,0.034,,0,0,0.553,0.553,30,27,31,28,2,1,6,1,,1,2.1,1.33,1.33,38.4,5.533116601862874,-1.0660751423503982,34.39827005804301,33.460518322285594,26.790248526616395,9,8
CH,2026-09-08,86.8,1.27,6.08,"Peterson, David",687401,656849,single,hit_into_play,,,,,12,Joey Ortiz singles on a line drive to right fielder Seiya Suzuki. Luis Lara to 2nd.,R,R,L,MIL,CHC,X,9,line_drive,2,2,2026,1.27,0.18,0.8557343243998228,2.537358048249877,,,800325,2,4,Bot,168.2,106.13,,,,,-3.686505729949482,-126.38959319603624,-2.4604987663165367,14.316682692961452,26.5184280522036,-29.96171621066959,3.136630577,1.582972441,220,84.4,14,88.2,1645,7.2,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.33,0.906,0.855,0.9,1,1,0,4,32,5,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,128,0.029,0.376,73.5,7.3,,1.045,-0.376,88.0,0,0,0.524,0.524,30,27,31,28,2,1,6,1,,1,2.85,1.27,-1.27,41.1,5.467504014135168,11.304952882009747,22.515799841361744,46.211149942737066,25.340605217270223,9,8
SL,2026-09-08,86.6,1.67,5.79,"Peterson, David",687401,656849,,called_strike,,,,,3,,R,R,L,MIL,CHC,S,,,2,1,2026,-0.28,0.32,0.7681808399512213,2.700536261664076,,,800325,2,4,Bot,,,,,,,-1.5625464803329887,-126.17322943301916,-1.669441469548604,-2.6459560080174267,25.414802902837323,-28.60533206134838,3.136630577,1.582972441,,,,88.1,2071,7.1,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.38,,,,,,,,32,4,Slider,1,1,1,1,1,1,1,1,Standard,Standard,231,-0.006,-0.071,,,,,0.071,,0,0,0.53,0.53,30,27,31,28,2,1,6,1,,1,2.71,-0.28,0.28,36.1,,,,,,9,8
CU,2026-09-08,79.3,1.29,6.1,"Peterson, David",687401,656849,,called_strike,,,,,8,,R,R,L,MIL,CHC,S,,,2,0,2026,-0.07,-0.71,0.1374565241771904,2.0446534707259447,,,800325,2,4,Bot,,,,,,,-2.38880879177002,-115.48097954985155,-0.5030384503315105,-0.1361669408504317,22.03755947540026,-38.62031273298263,3.136630577,1.582972441,,,,80.3,2304,7.0,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.49,,,,,,,,32,3,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,325,-0.005,-0.049,,,,,0.049,,0,0,0.535,0.535,30,27,31,28,2,1,6,1,,1,4.33,-0.07,0.07,44.2,,,,,,9,8
FF,2026-09-08,91.6,1.26,5.95,"Peterson, David",687401,656849,,ball,,,,,12,,R,R,L,MIL,CHC,B,,,1,0,2026,0.27,0.87,0.0911866769529491,4.063226248195482,,,800325,2,4,Bot,,,,,,,-3.5519238820920407,-133.4262869829896,-0.6683903069796403,3.929070654236471,28.4129138487814,-21.82042978457857,3.136630577,1.582972441,,,,93.3,2012,7.2,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.31,,,,,,,,32,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,152,0.005,0.055,,,,,-0.055,,0,0,0.53,0.53,30,27,31,28,2,1,6,1,,1,1.84,0.27,-0.27,35.8,,,,,,9,8
SI,2026-09-08,93.2,1.52,5.96,"Peterson, David",687401,656849,,ball,,,,,12,,R,R,L,MIL,CHC,B,,,0,0,2026,1.04,1.18,1.1367866616753417,2.75184478506332,,,800325,2,4,Bot,,,,,,,-3.363032935826306,-135.55579079739428,-4.91483781324253,13.55511571882825,32.332033591353564,-16.81400002585324,3.136630577,1.582972441,,,,94.4,1958,7.2,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.28,,,,,,,,32,1,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,139,0.002,0.035,,,,,-0.035,,0,0,0.528,0.528,30,27,31,28,2,1,6,1,,1,1.47,1.04,-1.04,38.1,,,,,,9,8
SI,2026-09-08,92.9,1.43,5.95,"Peterson, David",800325,656849,force_out,hit_into_play,,,,,8,"Luis Lara grounds into a force out, shortstop Nico Hoerner to second baseman Matt Shaw. Gary Sánchez out at 2nd. Luis Lara to 1st.",R,R,L,MIL,CHC,X,6,ground_ball,1,0,2026,1.39,0.73,0.2507415211711172,1.5464998663143663,,,596142,1,4,Bot,117.35,155.23,,,,,-6.198598200350331,-134.91324880717104,-6.877203915367957,18.31442949464392,33.59425970758483,-21.806011837738343,3.004986877,1.516535433,10,82.7,-9,93.9,2168,7.3,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.2,0.085,0.077,0.0,1,0,0,2,31,2,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,143,-0.039,-0.357,76.5,7.2,,0.089,0.357,88.0,0,0,0.567,0.567,30,21,31,22,2,1,6,1,,3,1.95,1.39,-1.39,38.1,3.381143697956952,0.9007333419907328,28.985654156598773,40.31817515538563,30.16505477330709,9,8
SI,2026-09-08,93.2,1.49,6.03,"Peterson, David",800325,656849,,ball,,,,,14,,R,R,L,MIL,CHC,B,,,0,0,2026,1.41,0.76,1.165331614031642,1.787362629825082,,,596142,1,4,Bot,,,,,,,-4.0451885649350166,-135.42875625044243,-6.574342931445696,18.175451255329527,34.53222434509282,-21.54610456183909,3.004986877,1.516535433,,,,94.0,2188,7.2,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.31,,,,,,,,31,1,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,143,0.004,0.036,,,,,-0.036,,0,0,0.563,0.563,30,21,31,22,2,1,6,1,,3,1.91,1.41,-1.41,39.9,,,,,,9,8
CU,2026-09-08,82.8,1.2,6.15,"Peterson, David",596142,656849,walk,ball,,,,,13,Gary Sánchez walks.,R,R,L,MIL,CHC,B,,,3,2,2026,-0.12,-0.83,-1.4905236365158587,1.1057231035326351,,,,1,4,Bot,,,,,,,-5.935002780305686,-120.46228768083093,-3.1349872985989014,0.0196848461717806,23.17662325592728,-39.909802372511,3.311277887,1.671112205,,,,84.2,2500,7.2,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.33,,0.698229,0.7,1,0,0,,30,6,Curveball,1,1,1,1,1,1,1,1,Infield shade,Standard,315,0.026,0.34,,,,,-0.34,,0,0,0.537,0.537,30,33,31,34,2,1,6,2,,,4.16,-0.12,0.12,45.4,,,,,,9,8
SI,2026-09-08,92.9,1.08,6.03,"Peterson, David",596142,656849,,called_strike,,,,,7,,R,R,L,MIL,CHC,S,,,3,1,2026,1.3,0.78,-0.401315027114441,1.9651275711493383,,,,1,4,Bot,,,,,,,-6.7845711336471695,-134.95593592696594,-6.133993413790122,17.441071052268498,32.15509825643377,-21.484131555166087,3.311277887,1.671112205,,,,94.1,2194,7.3,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.21,,,,,,,,30,5,Sinker,1,1,1,1,1,1,1,1,Infield shade,Standard,142,-0.008,-0.093,,,,,0.093,,0,0,0.545,0.545,30,33,31,34,2,1,6,2,,,1.89,1.3,-1.3,39.8,,,,,,9,8
FF,2026-09-08,93.7,1.31,5.95,"Peterson, David",596142,656849,,ball,,,,,11,,R,R,L,MIL,CHC,B,,,2,1,2026,0.39,1.33,-1.4397216520112277,2.6930088460130066,,,,1,4,Bot,,,,,,,-8.033155424235167,-136.24204700162326,-5.542118369350087,6.573620579984935,29.689559155425737,-14.598231984592992,3.311277887,1.671112205,,,,95.4,2353,7.3,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.23,,,,,,,,30,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,151,0.009,0.129,,,,,-0.129,,0,0,0.536,0.536,30,33,31,34,2,1,6,2,,,1.27,0.39,-0.39,36.5,,,,,,9,8
CU,2026-09-08,80.3,1.11,6.16,"Peterson, David",596142,656849,,called_strike,,,,,7,,R,R,L,MIL,CHC,S,,,2,0,2026,-0.16,-0.75,-0.3368177533764013,1.6747119920461295,,,,1,4,Bot,,,,,,,-2.903030225616249,-117.02386991075514,-1.5751214534113651,-0.932629463904982,21.64444647242773,-39.03658228489856,3.311277887,1.671112205,,,,81.6,2402,7.1,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.44,,,,,,,,30,3,Curveball,1,1,1,1,1,1,1,1,Infield shade,Standard,327,-0.006,-0.069,,,,,0.069,,0,0,0.542,0.542,30,33,31,34,2,1,6,2,,,4.27,-0.16,0.16,44.8,,,,,,9,8
SI,2026-09-08,92.5,1.18,6.22,"Peterson, David",596142,656849,,ball,,,,,12,,R,R,L,MIL,CHC,B,,,1,0,2026,1.28,0.82,1.2661169179189466,2.569356823150341,,,,1,4,Bot,,,,,,,-2.664898075267401,-134.61101850411436,-5.1084011793806265,16.095791224636113,31.31871397325837,-21.328337289276277,3.311277887,1.671112205,,,,93.6,2121,7.1,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.43,,,,,,,,30,2,Sinker,1,1,1,1,1,1,1,1,Infield shade,Standard,141,0.006,0.076,,,,,-0.076,,0,0,0.536,0.536,30,33,31,34,2,1,6,2,,,1.86,1.28,-1.28,40.3,,,,,,9,8
CH,2026-09-08,87.2,1.22,6.02,"Peterson, David",596142,656849,,ball,,,,,13,,R,R,L,MIL,CHC,B,,,0,0,2026,0.98,0.56,-0.2945761148945308,1.1626395927635764,,,,1,4,Bot,,,,,,,-5.743170466157299,-126.77958725936494,-6.4947967528915465,11.718173082879266,26.751937620714116,-24.95066214185028,3.311277887,1.671112205,,,,88.6,1531,7.3,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.23,,,,,,,,30,1,Changeup,1,1,1,1,1,1,1,1,Infield shade,Standard,125,0.003,0.04,,,,,-0.04,,0,0,0.533,0.533,30,33,31,34,2,1,6,2,,,2.45,0.98,-0.98,41.5,,,,,,9,8
CH,2026-09-08,88.0,1.2,6.09,"Peterson, David",661388,656849,strikeout,called_strike,,,,,9,"Miguel Amaya challenged (pitch result), call on the field was overturned: William Contreras called out on strikes.",R,R,L,MIL,CHC,S,2,,2,2,2026,1.17,0.51,0.2929847490689088,1.5289619233892568,,,,0,4,Bot,,,,,,,-4.729484467597819,-128.0098516636365,-5.86274115428641,13.79555684961428,27.42771054024591,-25.50227875341769,3.133120079,1.581200787,,,,89.4,1448,7.2,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.27,,0.0,0.0,1,0,0,,29,6,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,134,-0.023,-0.234,,,,,0.234,,0,0,0.556,0.556,30,28,31,29,2,1,6,1,,1,2.44,1.17,-1.17,40.5,,,,,,9,8
FF,2026-09-08,93.5,1.27,5.96,"Peterson, David",661388,656849,,ball,,,,,11,,R,R,L,MIL,CHC,B,,,1,2,2026,0.18,1.17,-0.2146513338218627,4.225584135158364,,,,0,4,Bot,,,,,,,-4.26130884995521,-136.2102685722634,-1.2198228447119686,3.223721706833444,29.572803601179864,-17.532678464765013,3.133120079,1.581200787,,,,95.2,2312,7.2,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.34,,,,,,,,29,5,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,154,0.004,0.047,,,,,-0.047,,0,0,0.552,0.552,30,28,31,29,2,1,6,1,,1,1.43,0.18,-0.18,34.3,,,,,,9,8
SL,2026-09-08,87.2,1.48,5.95,"Peterson, David",661388,656849,,foul,,,,,4,,R,R,L,MIL,CHC,S,,,1,2,2026,-0.37,0.02,-0.3944170062489401,2.068967870070846,,,,0,4,Bot,,,,,,,-3.7343854906523424,-126.99246322261612,-3.029668213361889,-3.206535230514168,26.15962648378113,-31.492304937931184,3.133120079,1.581200787,131,71.9,13,88.5,2193,7.1,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.43,,,,,,,,29,4,Slider,1,1,1,1,1,1,1,1,Standard,Standard,242,0.0,0.0,70.2,7.8,,,0.0,88.0,0,0,0.552,0.552,30,28,31,29,2,1,6,1,,1,2.97,-0.37,0.37,38.6,7.0744119173942925,-12.887985629507664,29.934690918251437,33.44531489834303,34.837085679287924,9,8
FF,2026-09-08,93.3,1.12,6.04,"Peterson, David",661388,656849,,swinging_strike,,,,,11,,R,R,L,MIL,CHC,S,,,1,1,2026,0.42,1.06,-0.0104328177751507,3.3397227195328445,,,,0,4,Bot,,,,,,,-3.874085094003382,-135.8784173682152,-3.449465827752207,6.039830408111411,28.684485884340017,-18.461902416398868,3.133120079,1.581200787,,,,95.0,2153,7.1,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.36,,,,,,,,29,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,152,-0.007,-0.061,71.2,5.9,0.38783064,,0.061,,0,0,0.559,0.559,30,28,31,29,2,1,6,1,,1,1.54,0.42,-0.42,39.1,-4.439324066583553,30.21598234909508,27.266073729506854,37.74549509049848,14.391855620904492,9,8
FF,2026-09-08,92.5,1.38,5.97,"Peterson, David",661388,656849,,called_strike,,,,,3,,R,R,L,MIL,CHC,S,,,1,0,2026,0.39,1.1,0.5005352495992814,2.99888227783446,,,,0,4,Bot,,,,,,,-3.140124064382596,-134.71409702996743,-4.118276117284302,5.438726886183994,27.68212753624024,-18.063371259670134,3.133120079,1.581200787,,,,94.4,2180,7.2,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.27,,,,,,,,29,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,148,-0.005,-0.055,,,,,0.055,,0,0,0.564,0.564,30,28,31,29,2,1,6,1,,1,1.55,0.39,-0.39,36.8,,,,,,9,8
SI,2026-09-08,92.6,1.36,6.27,"Peterson, David",661388,656849,,ball,,,,,12,,R,R,L,MIL,CHC,B,,,0,0,2026,1.13,0.9,1.3056669339791906,3.0414221133171795,,,,0,4,Bot,,,,,,,-2.6821250920612094,-134.7573537836602,-4.245941943094879,14.344166288601594,31.063523020751656,-20.50455984837316,3.133120079,1.581200787,,,,93.6,2158,7.0,823738,665804,683737,807713,608324,663538,664023,691718,673548,53.46,,,,,,,,29,1,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,148,0.004,0.043,,,,,-0.043,,0,0,0.56,0.56,30,28,31,29,2,1,6,1,,1,1.77,1.13,-1.13,41.9,,,,,,9,8
FF,2026-09-08,99.5,-2.11,5.13,"Misiorowski, Jacob",807713,694819,strikeout,swinging_strike,,,,,11,Matt Shaw strikes out swinging.,R,R,R,MIL,CHC,S,2,,2,2,2026,-0.98,1.25,-0.6091514573667144,3.551748572005774,,,,2,4,Top,,,,,,,6.580130739630076,-144.81518553039504,-1.786651216917623,-15.354804052429689,33.90327634596751,-14.41807539032423,3.105036089,1.567027559,,,,101.9,2720,7.6,823738,661388,683734,668930,687401,806198,694192,669003,800325,52.91,,0.0,0.0,1,0,0,,28,6,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,221,0.011,-0.222,71.2,6.3,0.460702668,,0.222,,0,0,0.549,0.451,24,24,24,25,2,1,6,1,,,1.05,0.98,0.98,29.7,10.57062584376743,14.339411565415649,16.337299781069294,30.43517196327774,24.432777117946102,9,8
SL,2026-09-08,91.9,-2.27,5.0,"Misiorowski, Jacob",807713,694819,,foul,,,,,5,,R,R,R,MIL,CHC,S,,,2,2,2026,0.24,0.07,0.1236601560395088,2.114678218238239,,,,2,4,Top,,,,,,,5.5670928524836585,-133.790668275177,-1.4731043505391146,1.8416671504240856,26.35799774378179,-31.27420747152441,3.105036089,1.567027559,126,76.5,11,94.1,2652,7.4,823738,661388,683734,668930,687401,806198,694192,669003,800325,53.14,,,,,,,,28,5,Slider,1,1,1,1,1,1,1,1,Strategic,Standard,78,0.0,0.0,72.7,6.8,,,0.0,88.0,0,0,0.549,0.451,24,24,24,25,2,1,6,1,,,2.61,-0.24,-0.24,28.5,1.1857560875248154,12.742167439640673,24.607675274302167,38.302990034687554,23.169933682875683,9,8
FF,2026-09-08,101.8,-2.11,5.07,"Misiorowski, Jacob",807713,694819,,ball,,,,,11,,R,R,R,MIL,CHC,B,,,1,2,2026,-0.93,1.39,-0.4880903923156202,3.84304356355102,,,,2,4,Top,,,,,,,6.926452144289388,-148.08011538024442,-1.441104870888528,-15.41324166402982,36.750621048140495,-11.595210881867528,3.105036089,1.567027559,,,,104.0,2756,7.5,823738,661388,683734,668930,687401,806198,694192,669003,800325,52.96,,,,,,,,28,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,219,-0.002,0.041,,,,,-0.041,,0,0,0.551,0.449,24,24,24,25,2,1,6,1,,,0.82,0.93,0.93,27.7,,,,,,9,8
FC,2026-09-08,96.1,-2.12,5.01,"Misiorowski, Jacob",807713,694819,,swinging_strike,,,,,12,,R,R,R,MIL,CHC,S,,,1,1,2026,0.09,0.73,0.8621418305380276,3.0309218477770523,,,,2,4,Top,,,,,,,7.72778928766555,-139.8674763759919,-1.208025171468258,-0.4791519067366694,30.917040416479505,-22.483630219191703,3.105036089,1.567027559,,,,98.1,2766,7.3,823738,661388,683734,668930,687401,806198,694192,669003,800325,53.17,,,,,,,,28,3,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,185,0.003,-0.065,73.7,7.4,0.234635184,,0.065,,0,0,0.548,0.452,24,24,24,25,2,1,6,1,,,1.73,-0.09,-0.09,29.3,15.26271724745196,-4.026585549627342,11.367054393758096,47.18772273246466,33.76191801097953,9,8
SL,2026-09-08,91.6,-2.29,5.05,"Misiorowski, Jacob",807713,694819,,called_strike,,,,,6,,R,R,R,MIL,CHC,S,,,1,0,2026,0.3,0.06,0.4616791431589703,2.398954705077093,,,,2,4,Top,,,,,,,6.339644069370972,-133.3596346345317,-0.8647898337251307,2.429564644369532,24.87968106585441,-31.428240517510677,3.105036089,1.567027559,,,,94.3,2654,7.5,823738,661388,683734,668930,687401,806198,694192,669003,800325,52.98,,,,,,,,28,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,102,0.002,-0.055,,,,,0.055,,0,0,0.546,0.454,24,24,24,25,2,1,6,1,,,2.62,-0.3,-0.3,30.0,,,,,,9,8
FF,2026-09-08,101.4,-1.94,5.15,"Misiorowski, Jacob",807713,694819,,ball,,,,,12,,R,R,R,MIL,CHC,B,,,0,0,2026,-0.94,1.36,1.0498964457887527,3.036684488769887,,,,2,4,Top,,,,,,,10.7834942227296,-147.19650525780455,-3.8078143826032496,-16.282785497541052,35.236897910501646,-11.676354428662677,3.105036089,1.567027559,,,,103.6,2774,7.6,823738,661388,683734,668930,687401,806198,694192,669003,800325,52.89,,,,,,,,28,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,217,-0.001,0.041,,,,,-0.041,,0,0,0.547,0.453,24,24,24,25,2,1,6,1,,,0.87,0.94,0.94,31.2,,,,,,9,8
FF,2026-09-08,100.6,-2.1,5.17,"Misiorowski, Jacob",664023,694819,strikeout,swinging_strike,,,,,11,Ian Happ strikes out swinging.,R,L,R,MIL,CHC,S,2,,3,2,2026,-0.93,1.35,-0.4165030781733985,3.656263088128087,,,,1,4,Top,,,,,,,7.038760044428715,-146.35640005485058,-2.001309312999029,-15.023048199177078,34.24227960993381,-12.50950376240715,3.136630577,1.582972441,,,,103.1,2693,7.6,823738,661388,683734,668930,687401,806198,694192,669003,800325,52.88,,0.0,0.0,1,0,0,,27,6,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,223,0.025,-0.344,66.1,5.6,1.217173596,,0.344,,0,0,0.522,0.478,24,31,24,32,2,1,6,1,,1,0.9,0.93,-0.93,28.3,1.1167655417536615,12.456024509152224,24.78286403951584,37.590276532468565,22.615987404024036,9,8
FF,2026-09-08,99.4,-2.0,5.21,"Misiorowski, Jacob",664023,694819,,foul,,,,,5,,R,L,R,MIL,CHC,S,,,3,1,2026,-1.06,1.21,-0.022940491354664,2.2745839289864924,,,,1,4,Top,,,,,,,8.049028295829944,-144.52881652710346,-5.453980527697539,-16.692514244984984,32.36555854530073,-14.060221529114257,3.136630577,1.582972441,261,79.7,34,101.7,2623,7.5,823738,661388,683734,668930,687401,806198,694192,669003,800325,53.04,,,,,,,,27,5,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,221,0.007,-0.093,71.6,5.9,,,0.093,88.0,0,0,0.515,0.485,24,31,24,32,2,1,6,1,,1,1.09,1.06,-1.06,33.9,-3.020726254341485,13.355621463747086,34.205387534010335,32.33353606931587,20.924572621182545,9,8
FF,2026-09-08,99.4,-2.08,5.18,"Misiorowski, Jacob",664023,694819,,ball,,,,,11,,R,L,R,MIL,CHC,B,,,2,1,2026,-1.05,1.2,-0.5803265656860597,3.7266515777685463,,,,1,4,Top,,,,,,,6.701431806465704,-144.66783940370698,-1.3421317474344097,-16.2440350241159,32.529153084586774,-15.164261114919029,3.136630577,1.582972441,,,,101.9,2716,7.5,823738,661388,683734,668930,687401,806198,694192,669003,800325,52.96,,,,,,,,27,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,221,-0.009,0.129,,,,,-0.129,,0,0,0.524,0.476,24,31,24,32,2,1,6,1,,1,1.1,1.05,-1.05,32.0,,,,,,9,8
